asn,prefix,as_path
263994,1.2.0.0/16,"(21574, 174, 10886, 27)"
264280,1.2.0.0/16,"(52468, 174, 10886, 27)"
264872,1.2.0.0/16,"(52468, 174, 10886, 27)"
53514,1.2.0.0/16,"(52073, 59796, 1299, 10886, 27)"
394430,1.2.0.0/16,"(286, 10886, 27)"
138743,1.2.0.0/16,"(9498, 3356, 2152, 25)"
9505,1.2.0.0/16,"(2152, 25)"
265192,1.2.0.0/16,"(269194, 3356, 2152, 25)"
9658,1.2.0.0/16,"(174, 10886, 27)"
265345,1.2.0.0/16,"(52872, 3356, 2152, 25)"
265455,1.2.0.0/16,"(61621, 10429, 3356, 2152, 25)"
265949,1.2.0.0/16,"(10429, 3356, 2152, 25)"
140963,1.2.0.0/16,"(55406, 58717, 6762, 3257, 10886, 27)"
55734,1.2.0.0/16,"(9498, 3356, 2152, 25)"
10469,1.2.0.0/16,"(13649, 3257, 10886, 27)"
266156,1.2.0.0/16,"(61696, 16735, 3356, 2152, 25)"
266380,1.2.0.0/16,"(267613, 174, 10886, 27)"
266430,1.2.0.0/16,"(52468, 174, 10886, 27)"
10747,1.2.0.0/16,"(174, 10886, 27)"
266948,1.2.0.0/16,"(263877, 3356, 2152, 25)"
268041,1.2.0.0/16,"(27693, 7195, 174, 10886, 27)"
57826,1.2.0.0/16,"(9198, 174, 10886, 27)"
12772,1.2.0.0/16,"(9049, 1299, 10886, 27)"
268559,1.2.0.0/16,"(52468, 174, 10886, 27)"
13101,1.2.0.0/16,"(1299, 10886, 27)"
268788,1.2.0.0/16,"(269096, 3356, 2152, 25)"
269171,1.2.0.0/16,"(61568, 174, 10886, 27)"
13980,1.2.0.0/16,"(22773, 1299, 10886, 27)"
269667,1.2.0.0/16,"(11432, 10429, 3356, 2152, 25)"
14761,1.2.0.0/16,"(174, 10886, 27)"
270448,1.2.0.0/16,"(269096, 3356, 2152, 25)"
14956,1.2.0.0/16,"(18450, 3356, 2152, 25)"
270643,1.2.0.0/16,"(269096, 3356, 2152, 25)"
14987,1.2.0.0/16,"(3257, 10886, 27)"
270674,1.2.0.0/16,"(61568, 174, 10886, 27)"
60459,1.2.0.0/16,"(8359, 1299, 10886, 27)"
15079,1.2.0.0/16,"(701, 3257, 10886, 27)"
270766,1.2.0.0/16,"(263444, 6762, 3257, 10886, 27)"
15324,1.2.0.0/16,"(13009, 174, 10886, 27)"
271011,1.2.0.0/16,"(263966, 174, 10886, 27)"
15336,1.2.0.0/16,"(174, 10886, 27)"
271023,1.2.0.0/16,"(52468, 174, 10886, 27)"
271258,1.2.0.0/16,"(263966, 174, 10886, 27)"
61043,1.2.0.0/16,"(8985, 8359, 1299, 10886, 27)"
16818,1.2.0.0/16,"(174, 10886, 27)"
272505,1.2.0.0/16,"(11432, 10429, 3356, 2152, 25)"
62290,1.2.0.0/16,"(9002, 3257, 10886, 27)"
17810,1.2.0.0/16,"(18229, 9498, 3356, 2152, 25)"
273497,1.2.0.0/16,"(11432, 10429, 3356, 2152, 25)"
17861,1.2.0.0/16,"(9318, 2152, 25)"
273548,1.2.0.0/16,"(22381, 174, 10886, 27)"
274042,1.2.0.0/16,"(7049, 174, 10886, 27)"
18355,1.2.0.0/16,"(9905, 7632, 174, 10886, 27)"
23666,1.2.0.0/16,"(45147, 174, 10886, 27)"
208952,1.2.0.0/16,"(15924, 3257, 10886, 27)"
208964,1.2.0.0/16,"(3320, 3257, 10886, 27)"
38506,1.2.0.0/16,"(55655, 6939, 2152, 25)"
206678,1.2.0.0/16,"(8926, 174, 10886, 27)"
208985,1.2.0.0/16,"(207252, 3214, 1299, 10886, 27)"
38527,1.2.0.0/16,"(24534, 174, 10886, 27)"
38769,1.2.0.0/16,"(136838, 174, 10886, 27)"
45658,1.2.0.0/16,"(9905, 7632, 174, 10886, 27)"
140917,1.2.0.0/16,"(58717, 6762, 3257, 10886, 27)"
55688,1.2.0.0/16,"(38158, 1299, 10886, 27)"
140925,1.2.0.0/16,"(174, 10886, 27)"
55696,1.2.0.0/16,"(24203, 174, 10886, 27)"
399299,1.2.0.0/16,"(3356, 2152, 25)"
58383,1.2.0.0/16,"(38146, 24538, 24482, 2914, 3257, 10886, 27)"
63494,1.2.0.0/16,"(55655, 6939, 2152, 25)"
63862,1.2.0.0/16,"(55655, 6939, 2152, 25)"
46484,1.2.0.0/16,"(3257, 10886, 27)"
131713,1.2.0.0/16,"(23947, 174, 10886, 27)"
131762,1.2.0.0/16,"(38320, 4800, 174, 10886, 27)"
46543,1.2.0.0/16,"(10886, 27)"
131772,1.2.0.0/16,"(138077, 151326, 174, 10886, 27)"
47420,1.2.0.0/16,"(6663, 3223, 6762, 3257, 10886, 27)"
132649,1.2.0.0/16,"(24534, 174, 10886, 27)"
132652,1.2.0.0/16,"(38158, 1299, 10886, 27)"
48118,1.2.0.0/16,"(15830, 6762, 3257, 10886, 27)"
48120,1.2.0.0/16,"(12389, 174, 10886, 27)"
133349,1.2.0.0/16,"(131772, 138077, 151326, 174, 10886, 27)"
133821,1.2.0.0/16,"(38320, 4800, 174, 10886, 27)"
133835,1.2.0.0/16,"(10208, 4761, 174, 10886, 27)"
49404,1.2.0.0/16,"(47165, 12389, 174, 10886, 27)"
135444,1.2.0.0/16,"(137331, 38158, 1299, 10886, 27)"
51606,1.2.0.0/16,"(286, 10886, 27)"
136835,1.2.0.0/16,"(63862, 55655, 6939, 2152, 25)"
51659,1.2.0.0/16,"(12389, 174, 10886, 27)"
52878,1.2.0.0/16,"(7738, 3356, 2152, 25)"
393794,1.2.0.0/16,"(174, 10886, 27)"
138107,1.2.0.0/16,"(55655, 6939, 2152, 25)"
139431,1.2.0.0/16,"(23947, 174, 10886, 27)"
395133,1.2.0.0/16,"(6461, 10886, 27)"
139446,1.2.0.0/16,"(23947, 174, 10886, 27)"
396076,1.2.0.0/16,"(9038, 174, 10886, 27)"
140389,1.2.0.0/16,"(151000, 4800, 174, 10886, 27)"
396091,1.2.0.0/16,"(6461, 10886, 27)"
55175,1.2.0.0/16,"(13977, 174, 10886, 27)"
140404,1.2.0.0/16,"(55655, 6939, 2152, 25)"
56672,1.2.0.0/16,"(1299, 10886, 27)"
61908,1.2.0.0/16,"(52689, 3356, 2152, 25)"
147137,1.2.0.0/16,"(55655, 6939, 2152, 25)"
149898,1.2.0.0/16,"(38158, 1299, 10886, 27)"
150281,1.2.0.0/16,"(55655, 6939, 2152, 25)"
150499,1.2.0.0/16,"(55655, 6939, 2152, 25)"
150954,1.2.0.0/16,"(58552, 6762, 3257, 10886, 27)"
152419,1.2.0.0/16,"(23947, 174, 10886, 27)"
152769,1.2.0.0/16,"(55655, 6939, 2152, 25)"
33014,1.2.0.0/16,"(19855, 174, 10886, 27)"
209294,1.2.0.0/16,"(20473, 174, 10886, 27)"
197341,1.2.0.0/16,"(35352, 8772, 3356, 2152, 25)"
26883,1.2.0.0/16,"(10490, 11164, 2152, 25)"
266357,1.2.0.0/16,"(11432, 10429, 3356, 2152, 25)"
10670,1.2.0.0/16,"(7738, 3356, 2152, 25)"
14571,1.2.0.0/16,"(7738, 3356, 2152, 25)"
27712,1.2.0.0/16,"(7738, 3356, 2152, 25)"
198731,1.2.0.0/16,"(174, 10886, 27)"
28273,1.2.0.0/16,"(13335, 2152, 25)"
28328,1.2.0.0/16,"(7738, 3356, 2152, 25)"
393455,1.2.0.0/16,"(6939, 2152, 25)"
52539,1.2.0.0/16,"(7738, 3356, 2152, 25)"
262754,1.2.0.0/16,"(7738, 3356, 2152, 25)"
61939,1.2.0.0/16,"(7738, 3356, 2152, 25)"
262378,1.2.0.0/16,"(7738, 3356, 2152, 25)"
137392,1.2.0.0/16,"(4618, 4651, 3356, 2152, 25)"
52163,1.2.0.0/16,"(8470, 3216, 174, 10886, 27)"
263673,1.2.0.0/16,"(7738, 3356, 2152, 25)"
264079,1.2.0.0/16,"(7738, 3356, 2152, 25)"
265088,1.2.0.0/16,"(7738, 3356, 2152, 25)"
11228,1.2.0.0/16,"(174, 10886, 27)"
266915,1.2.0.0/16,"(7738, 3356, 2152, 25)"
11255,1.2.0.0/16,"(209, 3257, 10886, 27)"
266942,1.2.0.0/16,"(7738, 3356, 2152, 25)"
56727,1.2.0.0/16,"(9121, 3356, 2152, 25)"
396500,1.2.0.0/16,"(20473, 174, 10886, 27)"
55584,1.2.0.0/16,"(3786, 2152, 25)"
140813,1.2.0.0/16,"(9304, 174, 10886, 27)"
11955,1.2.0.0/16,"(7843, 2152, 25)"
267642,1.2.0.0/16,"(7738, 3356, 2152, 25)"
269423,1.2.0.0/16,"(7738, 3356, 2152, 25)"
269622,1.2.0.0/16,"(7738, 3356, 2152, 25)"
914,1.2.0.0/16,"(7782, 6461, 10886, 27)"
270956,1.2.0.0/16,"(273683, 3356, 2152, 25)"
15269,1.2.0.0/16,"(7782, 6461, 10886, 27)"
20259,1.2.0.0/16,"(7782, 6461, 10886, 27)"
62302,1.2.0.0/16,"(8708, 174, 10886, 27)"
21528,1.2.0.0/16,"(7782, 6461, 10886, 27)"
36056,1.2.0.0/16,"(7782, 6461, 10886, 27)"
394858,1.2.0.0/16,"(22742, 174, 10886, 27)"
53942,1.2.0.0/16,"(7782, 6461, 10886, 27)"
52799,1.2.0.0/16,"(3356, 2152, 25)"
138028,1.2.0.0/16,"(9268, 4764, 174, 10886, 27)"
64229,1.2.0.0/16,"(7782, 6461, 10886, 27)"
141395,1.2.0.0/16,"(136969, 38193, 6762, 3257, 10886, 27)"
56166,1.2.0.0/16,"(9829, 6762, 3257, 10886, 27)"
397082,1.2.0.0/16,"(7782, 6461, 10886, 27)"
56908,1.2.0.0/16,"(8674, 1299, 10886, 27)"
397824,1.2.0.0/16,"(7782, 6461, 10886, 27)"
56977,1.2.0.0/16,"(3216, 174, 10886, 27)"
397893,1.2.0.0/16,"(7782, 6461, 10886, 27)"
59561,1.2.0.0/16,"(12389, 174, 10886, 27)"
400477,1.2.0.0/16,"(7782, 6461, 10886, 27)"
4902,1.2.0.0/16,"(7784, 174, 10886, 27)"
132246,1.2.0.0/16,"(17639, 3356, 2152, 25)"
47017,1.2.0.0/16,"(7784, 174, 10886, 27)"
33481,1.2.0.0/16,"(3356, 2152, 25)"
203939,1.2.0.0/16,"(7784, 174, 10886, 27)"
266207,1.2.0.0/16,"(3356, 2152, 25)"
10520,1.2.0.0/16,"(7794, 174, 10886, 27)"
136649,1.2.0.0/16,"(9498, 3356, 2152, 25)"
266044,1.2.0.0/16,"(2914, 3257, 10886, 27)"
10357,1.2.0.0/16,"(40220, 11164, 2152, 25)"
270270,1.2.0.0/16,"(52941, 3356, 2152, 25)"
14583,1.2.0.0/16,"(21508, 7922, 3257, 10886, 27)"
52698,1.2.0.0/16,"(266080, 3356, 2152, 25)"
137927,1.2.0.0/16,"(9304, 174, 10886, 27)"
393614,1.2.0.0/16,"(7806, 174, 10886, 27)"
18773,1.2.0.0/16,"(21508, 7922, 3257, 10886, 27)"
22588,1.2.0.0/16,"(22773, 1299, 10886, 27)"
197175,1.2.0.0/16,"(6789, 3216, 174, 10886, 27)"
29781,1.2.0.0/16,"(22773, 1299, 10886, 27)"
202884,1.2.0.0/16,"(174, 10886, 27)"
32426,1.2.0.0/16,"(19108, 3356, 2152, 25)"
206649,1.2.0.0/16,"(12389, 174, 10886, 27)"
36531,1.2.0.0/16,"(22773, 1299, 10886, 27)"
210549,1.2.0.0/16,"(41811, 3356, 2152, 25)"
40091,1.2.0.0/16,"(32425, 6762, 3257, 10886, 27)"
40742,1.2.0.0/16,"(11776, 174, 10886, 27)"
131924,1.2.0.0/16,"(17511, 3356, 2152, 25)"
46695,1.2.0.0/16,"(22773, 1299, 10886, 27)"
139253,1.2.0.0/16,"(7545, 3356, 2152, 25)"
54024,1.2.0.0/16,"(32133, 174, 10886, 27)"
140539,1.2.0.0/16,"(58656, 3223, 6762, 3257, 10886, 27)"
55310,1.2.0.0/16,"(24173, 3356, 2152, 25)"
396226,1.2.0.0/16,"(33154, 174, 10886, 27)"
59604,1.2.0.0/16,"(3216, 174, 10886, 27)"
401052,1.2.0.0/16,"(33154, 174, 10886, 27)"
139183,1.2.0.0/16,"(4847, 4134, 3257, 10886, 27)"
394870,1.2.0.0/16,"(7806, 174, 10886, 27)"
20128,1.2.0.0/16,"(7819, 174, 10886, 27)"
25970,1.2.0.0/16,"(7819, 174, 10886, 27)"
25989,1.2.0.0/16,"(7819, 174, 10886, 27)"
33346,1.2.0.0/16,"(7819, 174, 10886, 27)"
52335,1.2.0.0/16,"(7819, 174, 10886, 27)"
139674,1.2.0.0/16,"(38017, 58656, 3223, 6762, 3257, 10886, 27)"
395361,1.2.0.0/16,"(7819, 174, 10886, 27)"
22899,1.2.0.0/16,"(7828, 174, 10886, 27)"
210752,1.2.0.0/16,"(9002, 3257, 10886, 27)"
40294,1.2.0.0/16,"(7843, 2152, 25)"
263536,1.2.0.0/16,"(16735, 3356, 2152, 25)"
135121,1.2.0.0/16,"(4826, 1299, 10886, 27)"
49892,1.2.0.0/16,"(9002, 3257, 10886, 27)"
263637,1.2.0.0/16,"(14840, 6762, 3257, 10886, 27)"
7950,1.2.0.0/16,"(11260, 174, 10886, 27)"
21508,1.2.0.0/16,"(7922, 3257, 10886, 27)"
22694,1.2.0.0/16,"(7922, 3257, 10886, 27)"
31367,1.2.0.0/16,"(6453, 3257, 10886, 27)"
201825,1.2.0.0/16,"(9049, 1299, 10886, 27)"
204112,1.2.0.0/16,"(12332, 12389, 174, 10886, 27)"
33654,1.2.0.0/16,"(7922, 3257, 10886, 27)"
33656,1.2.0.0/16,"(7922, 3257, 10886, 27)"
206671,1.2.0.0/16,"(20473, 174, 10886, 27)"
36213,1.2.0.0/16,"(7922, 3257, 10886, 27)"
207191,1.2.0.0/16,"(12479, 3356, 2152, 25)"
36733,1.2.0.0/16,"(7922, 3257, 10886, 27)"
40264,1.2.0.0/16,"(20115, 2152, 25)"
24925,1.2.0.0/16,"(7979, 174, 10886, 27)"
27168,1.2.0.0/16,"(7992, 174, 10886, 27)"
394292,1.2.0.0/16,"(7992, 174, 10886, 27)"
394462,1.2.0.0/16,"(7992, 174, 10886, 27)"
58118,1.2.0.0/16,"(8926, 174, 10886, 27)"
271762,1.2.0.0/16,"(264997, 6762, 3257, 10886, 27)"
16075,1.2.0.0/16,"(9002, 3257, 10886, 27)"
139363,1.2.0.0/16,"(58392, 4800, 174, 10886, 27)"
395050,1.2.0.0/16,"(7992, 174, 10886, 27)"
17103,1.2.0.0/16,"(8001, 174, 10886, 27)"
22345,1.2.0.0/16,"(8001, 174, 10886, 27)"
200596,1.2.0.0/16,"(1299, 10886, 27)"
30138,1.2.0.0/16,"(8001, 174, 10886, 27)"
30418,1.2.0.0/16,"(8001, 174, 10886, 27)"
210554,1.2.0.0/16,"(52863, 7195, 174, 10886, 27)"
40096,1.2.0.0/16,"(8001, 174, 10886, 27)"
211173,1.2.0.0/16,"(12389, 174, 10886, 27)"
40715,1.2.0.0/16,"(8001, 174, 10886, 27)"
46472,1.2.0.0/16,"(8001, 174, 10886, 27)"
21781,1.2.0.0/16,"(8002, 174, 10886, 27)"
53712,1.2.0.0/16,"(6461, 10886, 27)"
138941,1.2.0.0/16,"(4826, 1299, 10886, 27)"
394628,1.2.0.0/16,"(8002, 174, 10886, 27)"
399200,1.2.0.0/16,"(3356, 2152, 25)"
58284,1.2.0.0/16,"(31133, 174, 10886, 27)"
22357,1.2.0.0/16,"(15146, 1299, 10886, 27)"
142285,1.2.0.0/16,"(63927, 3356, 2152, 25)"
397972,1.2.0.0/16,"(15146, 1299, 10886, 27)"
198033,1.2.0.0/16,"(6846, 35297, 174, 10886, 27)"
203244,1.2.0.0/16,"(204861, 174, 10886, 27)"
210552,1.2.0.0/16,"(20764, 174, 10886, 27)"
3496,1.2.0.0/16,"(8048, 6762, 3257, 10886, 27)"
22726,1.2.0.0/16,"(8048, 6762, 3257, 10886, 27)"
198144,1.2.0.0/16,"(29119, 12956, 3257, 10886, 27)"
27686,1.2.0.0/16,"(8048, 6762, 3257, 10886, 27)"
198240,1.2.0.0/16,"(174, 10886, 27)"
27782,1.2.0.0/16,"(8048, 6762, 3257, 10886, 27)"
198347,1.2.0.0/16,"(174, 10886, 27)"
27889,1.2.0.0/16,"(23520, 3356, 2152, 25)"
27892,1.2.0.0/16,"(8048, 6762, 3257, 10886, 27)"
27893,1.2.0.0/16,"(8048, 6762, 3257, 10886, 27)"
198415,1.2.0.0/16,"(3216, 174, 10886, 27)"
27957,1.2.0.0/16,"(13335, 2152, 25)"
28089,1.2.0.0/16,"(8048, 6762, 3257, 10886, 27)"
22313,1.2.0.0/16,"(8053, 6762, 3257, 10886, 27)"
267701,1.2.0.0/16,"(8053, 6762, 3257, 10886, 27)"
12102,1.2.0.0/16,"(11404, 2152, 25)"
267789,1.2.0.0/16,"(8053, 6762, 3257, 10886, 27)"
6081,1.2.0.0/16,"(8057, 174, 10886, 27)"
48124,1.2.0.0/16,"(8359, 1299, 10886, 27)"
27022,1.2.0.0/16,"(8057, 174, 10886, 27)"
206504,1.2.0.0/16,"(206610, 174, 10886, 27)"
36046,1.2.0.0/16,"(8057, 174, 10886, 27)"
263755,1.2.0.0/16,"(7049, 174, 10886, 27)"
8068,1.2.0.0/16,"(8075, 2152, 25)"
50111,1.2.0.0/16,"(9121, 3356, 2152, 25)"
62540,1.2.0.0/16,"(8075, 2152, 25)"
263766,1.2.0.0/16,"(52327, 7049, 174, 10886, 27)"
8079,1.2.0.0/16,"(20473, 174, 10886, 27)"
915,1.2.0.0/16,"(8100, 174, 10886, 27)"
262889,1.2.0.0/16,"(23106, 10429, 3356, 2152, 25)"
7202,1.2.0.0/16,"(8103, 174, 10886, 27)"
206758,1.2.0.0/16,"(62081, 174, 10886, 27)"
36300,1.2.0.0/16,"(8103, 174, 10886, 27)"
36514,1.2.0.0/16,"(8103, 174, 10886, 27)"
394126,1.2.0.0/16,"(8103, 174, 10886, 27)"
200714,1.2.0.0/16,"(31242, 174, 10886, 27)"
40007,1.2.0.0/16,"(11260, 174, 10886, 27)"
37721,1.2.0.0/16,"(174, 10886, 27)"
208179,1.2.0.0/16,"(8708, 174, 10886, 27)"
399031,1.2.0.0/16,"(11260, 174, 10886, 27)"
58351,1.2.0.0/16,"(31133, 174, 10886, 27)"
3073,1.2.0.0/16,"(8151, 2152, 25)"
3548,1.2.0.0/16,"(8151, 2152, 25)"
3596,1.2.0.0/16,"(8151, 2152, 25)"
3810,1.2.0.0/16,"(8151, 2152, 25)"
6332,1.2.0.0/16,"(8151, 2152, 25)"
133604,1.2.0.0/16,"(4648, 2152, 25)"
48375,1.2.0.0/16,"(8220, 2152, 25)"
262182,1.2.0.0/16,"(12956, 3257, 10886, 27)"
6495,1.2.0.0/16,"(8151, 2152, 25)"
262767,1.2.0.0/16,"(21574, 174, 10886, 27)"
7080,1.2.0.0/16,"(8151, 2152, 25)"
134352,1.2.0.0/16,"(136714, 9498, 3356, 2152, 25)"
49123,1.2.0.0/16,"(8708, 174, 10886, 27)"
7173,1.2.0.0/16,"(8151, 2152, 25)"
263086,1.2.0.0/16,"(61832, 3356, 2152, 25)"
7399,1.2.0.0/16,"(8151, 2152, 25)"
263661,1.2.0.0/16,"(8167, 3356, 2152, 25)"
7974,1.2.0.0/16,"(8151, 2152, 25)"
266107,1.2.0.0/16,"(264216, 28283, 6762, 3257, 10886, 27)"
10420,1.2.0.0/16,"(8151, 2152, 25)"
270794,1.2.0.0/16,"(263966, 174, 10886, 27)"
15107,1.2.0.0/16,"(8151, 2152, 25)"
16762,1.2.0.0/16,"(8151, 2152, 25)"
18449,1.2.0.0/16,"(8151, 2152, 25)"
401408,1.2.0.0/16,"(60068, 174, 10886, 27)"
22122,1.2.0.0/16,"(8151, 2152, 25)"
400509,1.2.0.0/16,"(8849, 6762, 3257, 10886, 27)"
197078,1.2.0.0/16,"(3216, 174, 10886, 27)"
26620,1.2.0.0/16,"(8151, 2152, 25)"
198131,1.2.0.0/16,"(31242, 174, 10886, 27)"
27673,1.2.0.0/16,"(8151, 2152, 25)"
27683,1.2.0.0/16,"(8151, 2152, 25)"
198238,1.2.0.0/16,"(47702, 6939, 2152, 25)"
27780,1.2.0.0/16,"(8151, 2152, 25)"
198833,1.2.0.0/16,"(31261, 31133, 174, 10886, 27)"
28375,1.2.0.0/16,"(8151, 2152, 25)"
198841,1.2.0.0/16,"(4764, 174, 10886, 27)"
28383,1.2.0.0/16,"(8151, 2152, 25)"
198848,1.2.0.0/16,"(174, 10886, 27)"
28390,1.2.0.0/16,"(8151, 2152, 25)"
198849,1.2.0.0/16,"(14537, 174, 10886, 27)"
28391,1.2.0.0/16,"(8151, 2152, 25)"
198850,1.2.0.0/16,"(3356, 2152, 25)"
28392,1.2.0.0/16,"(8151, 2152, 25)"
28403,1.2.0.0/16,"(8151, 2152, 25)"
198864,1.2.0.0/16,"(786, 1299, 10886, 27)"
28406,1.2.0.0/16,"(8151, 2152, 25)"
198870,1.2.0.0/16,"(8220, 2152, 25)"
28412,1.2.0.0/16,"(8151, 2152, 25)"
198875,1.2.0.0/16,"(8220, 2152, 25)"
28417,1.2.0.0/16,"(8151, 2152, 25)"
28421,1.2.0.0/16,"(8151, 2152, 25)"
28493,1.2.0.0/16,"(8151, 2152, 25)"
198952,1.2.0.0/16,"(8220, 2152, 25)"
28494,1.2.0.0/16,"(8151, 2152, 25)"
28496,1.2.0.0/16,"(8151, 2152, 25)"
28513,1.2.0.0/16,"(8151, 2152, 25)"
198978,1.2.0.0/16,"(174, 10886, 27)"
28520,1.2.0.0/16,"(8151, 2152, 25)"
199005,1.2.0.0/16,"(197091, 3356, 2152, 25)"
28547,1.2.0.0/16,"(8151, 2152, 25)"
199021,1.2.0.0/16,"(49320, 35598, 174, 10886, 27)"
28563,1.2.0.0/16,"(8151, 2152, 25)"
7238,1.2.0.0/16,"(3356, 2152, 25)"
262925,1.2.0.0/16,"(8151, 2152, 25)"
263141,1.2.0.0/16,"(8151, 2152, 25)"
263149,1.2.0.0/16,"(8151, 2152, 25)"
7471,1.2.0.0/16,"(134555, 1221, 3356, 2152, 25)"
263158,1.2.0.0/16,"(8151, 2152, 25)"
396966,1.2.0.0/16,"(8151, 2152, 25)"
28169,1.2.0.0/16,"(8167, 3356, 2152, 25)"
262349,1.2.0.0/16,"(8167, 3356, 2152, 25)"
262524,1.2.0.0/16,"(8167, 3356, 2152, 25)"
262526,1.2.0.0/16,"(8167, 3356, 2152, 25)"
9638,1.2.0.0/16,"(3786, 2152, 25)"
265325,1.2.0.0/16,"(8167, 3356, 2152, 25)"
12284,1.2.0.0/16,"(13739, 174, 10886, 27)"
267971,1.2.0.0/16,"(8167, 3356, 2152, 25)"
56613,1.2.0.0/16,"(47438, 31500, 6762, 3257, 10886, 27)"
141842,1.2.0.0/16,"(133296, 9498, 3356, 2152, 25)"
268339,1.2.0.0/16,"(8167, 3356, 2152, 25)"
399185,1.2.0.0/16,"(3356, 2152, 25)"
58269,1.2.0.0/16,"(9002, 3257, 10886, 27)"
268811,1.2.0.0/16,"(8167, 3356, 2152, 25)"
15895,1.2.0.0/16,"(174, 10886, 27)"
271582,1.2.0.0/16,"(8167, 3356, 2152, 25)"
61367,1.2.0.0/16,"(9198, 174, 10886, 27)"
17622,1.2.0.0/16,"(4837, 3257, 10886, 27)"
273309,1.2.0.0/16,"(8167, 3356, 2152, 25)"
21051,1.2.0.0/16,"(9002, 3257, 10886, 27)"
263880,1.2.0.0/16,"(7195, 174, 10886, 27)"
134322,1.2.0.0/16,"(9498, 3356, 2152, 25)"
25241,1.2.0.0/16,"(8194, 1299, 10886, 27)"
33867,1.2.0.0/16,"(8194, 1299, 10886, 27)"
41376,1.2.0.0/16,"(8194, 1299, 10886, 27)"
211882,1.2.0.0/16,"(30781, 1299, 10886, 27)"
41424,1.2.0.0/16,"(8194, 1299, 10886, 27)"
29205,1.2.0.0/16,"(203329, 1299, 10886, 27)"
199663,1.2.0.0/16,"(8194, 1299, 10886, 27)"
201547,1.2.0.0/16,"(8194, 1299, 10886, 27)"
206362,1.2.0.0/16,"(8194, 1299, 10886, 27)"
25426,1.2.0.0/16,"(30781, 1299, 10886, 27)"
28774,1.2.0.0/16,"(29075, 174, 10886, 27)"
209953,1.2.0.0/16,"(3320, 3257, 10886, 27)"
39495,1.2.0.0/16,"(8220, 2152, 25)"
207667,1.2.0.0/16,"(8551, 174, 10886, 27)"
43436,1.2.0.0/16,"(29152, 6939, 2152, 25)"
50778,1.2.0.0/16,"(30781, 1299, 10886, 27)"
51588,1.2.0.0/16,"(29075, 174, 10886, 27)"
28248,1.2.0.0/16,"(61832, 3356, 2152, 25)"
198706,1.2.0.0/16,"(30781, 1299, 10886, 27)"
28939,1.2.0.0/16,"(3356, 2152, 25)"
199397,1.2.0.0/16,"(8220, 2152, 25)"
200077,1.2.0.0/16,"(25180, 1299, 10886, 27)"
31474,1.2.0.0/16,"(6461, 10886, 27)"
203683,1.2.0.0/16,"(29075, 174, 10886, 27)"
35463,1.2.0.0/16,"(20804, 1299, 10886, 27)"
206856,1.2.0.0/16,"(8309, 3356, 2152, 25)"
38684,1.2.0.0/16,"(9318, 2152, 25)"
36500,1.2.0.0/16,"(3356, 2152, 25)"
208746,1.2.0.0/16,"(10753, 3356, 2152, 25)"
209124,1.2.0.0/16,"(30781, 1299, 10886, 27)"
39394,1.2.0.0/16,"(1764, 174, 10886, 27)"
41680,1.2.0.0/16,"(8220, 2152, 25)"
39975,1.2.0.0/16,"(20473, 174, 10886, 27)"
210973,1.2.0.0/16,"(8245, 3257, 10886, 27)"
3324,1.2.0.0/16,"(8220, 2152, 25)"
5535,1.2.0.0/16,"(8220, 2152, 25)"
263903,1.2.0.0/16,"(3356, 2152, 25)"
8216,1.2.0.0/16,"(8220, 2152, 25)"
265708,1.2.0.0/16,"(27988, 6762, 3257, 10886, 27)"
10021,1.2.0.0/16,"(8220, 2152, 25)"
12666,1.2.0.0/16,"(8220, 2152, 25)"
268841,1.2.0.0/16,"(263144, 61568, 174, 10886, 27)"
13154,1.2.0.0/16,"(8220, 2152, 25)"
20794,1.2.0.0/16,"(8220, 2152, 25)"
21033,1.2.0.0/16,"(8220, 2152, 25)"
21160,1.2.0.0/16,"(8220, 2152, 25)"
24291,1.2.0.0/16,"(8220, 2152, 25)"
24771,1.2.0.0/16,"(8220, 2152, 25)"
24868,1.2.0.0/16,"(8220, 2152, 25)"
25090,1.2.0.0/16,"(8220, 2152, 25)"
25297,1.2.0.0/16,"(8220, 2152, 25)"
25342,1.2.0.0/16,"(8220, 2152, 25)"
25411,1.2.0.0/16,"(8220, 2152, 25)"
25445,1.2.0.0/16,"(8220, 2152, 25)"
25479,1.2.0.0/16,"(8220, 2152, 25)"
28686,1.2.0.0/16,"(8220, 2152, 25)"
29214,1.2.0.0/16,"(8220, 2152, 25)"
197386,1.2.0.0/16,"(9121, 3356, 2152, 25)"
199855,1.2.0.0/16,"(13119, 174, 10886, 27)"
29397,1.2.0.0/16,"(8220, 2152, 25)"
30800,1.2.0.0/16,"(8220, 2152, 25)"
201556,1.2.0.0/16,"(3216, 174, 10886, 27)"
31098,1.2.0.0/16,"(8220, 2152, 25)"
201734,1.2.0.0/16,"(41998, 1299, 10886, 27)"
31276,1.2.0.0/16,"(8220, 2152, 25)"
201925,1.2.0.0/16,"(62081, 174, 10886, 27)"
31467,1.2.0.0/16,"(8220, 2152, 25)"
31653,1.2.0.0/16,"(8220, 2152, 25)"
204671,1.2.0.0/16,"(174, 10886, 27)"
34213,1.2.0.0/16,"(8220, 2152, 25)"
205098,1.2.0.0/16,"(174, 10886, 27)"
34640,1.2.0.0/16,"(8220, 2152, 25)"
34893,1.2.0.0/16,"(8220, 2152, 25)"
